tab 	measurements
citations	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_temp	measurement	method_codes	quality	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	1	182.3	-12.1	sr11g2-LP-DIR-AF	6.24e-06	273	170	LT-AF-Z:LP-DIR-AF	g	sr11g2	u	0.06	0	0	0	273
This study	1	183.7	-12.1	sr11g2-LP-DIR-AF	4.47e-06	273	171	LT-AF-Z:LP-DIR-AF	g	sr11g2	u	0.08	0	0	0	273
This study	1	182.5	-10.8	sr11g2-LP-DIR-AF	3.44e-06	273	172	LT-AF-Z:LP-DIR-AF	g	sr11g2	u	0.1	0	0	0	273
This study	1	182.6	-11.4	sr11g2-LP-DIR-AF	2.59e-06	273	173	LT-AF-Z:LP-DIR-AF	g	sr11g2	u	0.12	0	0	0	273
This study	1	181.7	-11.5	sr11g2-LP-DIR-AF	2.09e-06	273	174	LT-AF-Z:LP-DIR-AF	g	sr11g2	u	0.14	0	0	0	273
This study	0.5	248.9	-44	sr11i1-LP-DIR-AF	0.000411	273	175	LT-NO:LP-DIR-AF	g	sr11i1	u	0	0	0	0	273
This study	1.7	237.8	-44.4	sr11i1-LP-DIR-AF	9.66e-05	273	176	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.01	0	0	0	273
This study	0.6	217.3	-36.7	sr11i1-LP-DIR-AF	3.02e-05	273	177	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.02	0	0	0	273
This study	1.6	209.3	-30.1	sr11i1-LP-DIR-AF	1.76e-05	273	178	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.03	0	0	0	273
This study	1	201.9	-26.2	sr11i1-LP-DIR-AF	1.28e-05	273	179	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.04	0	0	0	273
This study	1	197.6	-22	sr11i1-LP-DIR-AF	8.67e-06	273	180	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.06	0	0	0	273
This study	1	197.6	-19.3	sr11i1-LP-DIR-AF	6.75e-06	273	181	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.08	0	0	0	273
This study	1	196.6	-18.6	sr11i1-LP-DIR-AF	5.43e-06	273	182	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.1	0	0	0	273
This study	1	194.8	-18.9	sr11i1-LP-DIR-AF	4.46e-06	273	183	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.12	0	0	0	273
This study	1	195.6	-18.2	sr11i1-LP-DIR-AF	3.71e-06	273	184	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.14	0	0	0	273
This study	1	195.2	-18.5	sr11i1-LP-DIR-AF	3.14e-06	273	185	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.16	0	0	0	273
This study	1	197.2	-19.8	sr11i1-LP-DIR-AF	2.67e-06	273	186	LT-AF-Z:LP-DIR-AF	g	sr11i1	u	0.18	0	0	0	273
This study	1	290	39.8	sr11j3-LP-DIR-AF	0.000125	273	187	LT-NO:LP-DIR-AF	g	sr11j3	u	0	0	0	0	273
This study	1.6	268.9	80.5	sr11j3-LP-DIR-AF	3.47e-05	273	188	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.01	0	0	0	273
This study	1	178.8	44.3	sr11j3-LP-DIR-AF	1.46e-05	273	189	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.02	0	0	0	273
This study	1.6	188.1	25.3	sr11j3-LP-DIR-AF	1.21e-05	273	190	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.03	0	0	0	273
This study	1	178.9	16.4	sr11j3-LP-DIR-AF	1.09e-05	273	191	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.04	0	0	0	273
This study	1	183.6	9.4	sr11j3-LP-DIR-AF	9.27e-06	273	192	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.06	0	0	0	273
This study	1	182.8	6.8	sr11j3-LP-DIR-AF	8.01e-06	273	193	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.08	0	0	0	273
This study	1	183.2	5	sr11j3-LP-DIR-AF	6.92e-06	273	194	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.1	0	0	0	273
This study	0.6	182.9	3.9	sr11j3-LP-DIR-AF	6.07e-06	273	195	LT-AF-Z:LP-DIR-AF	g	sr11j3	u	0.12	0	0	0	273
This study	1.1	207.9	-29	sr12c1-LP-DIR-AF	3.41e-05	273	196	LT-NO:LP-DIR-AF	g	sr12c1	u	0	0	0	0	273
This study	1.1	211.5	-31.3	sr12c1-LP-DIR-AF	2.27e-05	273	197	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.01	0	0	0	273
This study	0.9	213.3	-32.1	sr12c1-LP-DIR-AF	1.48e-05	273	198	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.02	0	0	0	273
This study	1.2	213	-31.1	sr12c1-LP-DIR-AF	1.01e-05	273	199	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.03	0	0	0	273
This study	1	212.7	-30.1	sr12c1-LP-DIR-AF	4.16e-06	273	200	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.06	0	0	0	273
This study	1	214.1	-29.3	sr12c1-LP-DIR-AF	2.99e-06	273	201	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.08	0	0	0	273
This study	1	212.6	-29.3	sr12c1-LP-DIR-AF	2.25e-06	273	202	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.1	0	0	0	273
This study	1	212.5	-30.8	sr12c1-LP-DIR-AF	1.92e-06	273	203	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.12	0	0	0	273
This study	1	212	-29.2	sr12c1-LP-DIR-AF	1.58e-06	273	204	LT-AF-Z:LP-DIR-AF	g	sr12c1	u	0.14	0	0	0	273
This study	1.4	209.4	-11.5	sr12h1-LP-DIR-AF	3.23e-05	273	205	LT-NO:LP-DIR-AF	g	sr12h1	u	0	0	0	0	273
This study	1.5	211.2	-12.8	sr12h1-LP-DIR-AF	2.67e-05	273	206	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.01	0	0	0	273
This study	0.9	211.3	-12.8	sr12h1-LP-DIR-AF	1.93e-05	273	207	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.02	0	0	0	273
This study	0.2	211.3	-12.8	sr12h1-LP-DIR-AF	1.46e-05	273	208	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.03	0	0	0	273
This study	1	210.9	-12.8	sr12h1-LP-DIR-AF	1.11e-05	273	209	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.04	0	0	0	273
This study	1	211.3	-12.7	sr12h1-LP-DIR-AF	7.91e-06	273	210	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.06	0	0	0	273
This study	1	212	-12.2	sr12h1-LP-DIR-AF	6.3e-06	273	211	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.08	0	0	0	273
This study	1	211	-12.3	sr12h1-LP-DIR-AF	5.19e-06	273	212	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.1	0	0	0	273
This study	1	211.2	-11.5	sr12h1-LP-DIR-AF	4.46e-06	273	213	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.12	0	0	0	273
This study	1	213.1	-12.2	sr12h1-LP-DIR-AF	3.88e-06	273	214	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.14	0	0	0	273
This study	1	212	-11.8	sr12h1-LP-DIR-AF	3.49e-06	273	215	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.16	0	0	0	273
This study	1	211.3	-10.6	sr12h1-LP-DIR-AF	2.99e-06	273	216	LT-AF-Z:LP-DIR-AF	g	sr12h1	u	0.18	0	0	0	273
This study	2	179.8	30.3	sr16e1-LP-DIR-AF	4.04e-05	273	217	LT-NO:LP-DIR-AF	g	sr16e1	u	0	0	0	0	273
This study	1.9	177.8	30.6	sr16e1-LP-DIR-AF	3.45e-05	273	218	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.01	0	0	0	273
This study	1.2	172.9	30.9	sr16e1-LP-DIR-AF	2.98e-05	273	219	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.02	0	0	0	273
This study	0.5	174.3	31.2	sr16e1-LP-DIR-AF	2.47e-05	273	220	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.03	0	0	0	273
This study	1	175.1	31.2	sr16e1-LP-DIR-AF	1.97e-05	273	221	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.04	0	0	0	273
This study	1	174.5	31.6	sr16e1-LP-DIR-AF	1.33e-05	273	222	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.06	0	0	0	273
This study	1	172.3	31.5	sr16e1-LP-DIR-AF	9.69e-06	273	223	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.08	0	0	0	273
This study	1	174.4	31.5	sr16e1-LP-DIR-AF	7.59e-06	273	224	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.1	0	0	0	273
This study	1	174.2	30.9	sr16e1-LP-DIR-AF	6.16e-06	273	225	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.12	0	0	0	273
This study	1	173.3	31.3	sr16e1-LP-DIR-AF	5.06e-06	273	226	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.14	0	0	0	273
This study	1	173.4	31.2	sr16e1-LP-DIR-AF	4.11e-06	273	227	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.16	0	0	0	273
This study	1	174	31.7	sr16e1-LP-DIR-AF	3.42e-06	273	228	LT-AF-Z:LP-DIR-AF	g	sr16e1	u	0.18	0	0	0	273
This study	0.9	171.2	74.9	sr16g2-LP-DIR-AF	5.07e-05	273	229	LT-NO:LP-DIR-AF	g	sr16g2	u	0	0	0	0	273
This study	1.1	158.7	72.5	sr16g2-LP-DIR-AF	4.71e-05	273	230	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.01	0	0	0	273
This study	0.8	158.8	72.3	sr16g2-LP-DIR-AF	3.99e-05	273	231	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.02	0	0	0	273
This study	1.8	154.4	72.2	sr16g2-LP-DIR-AF	3.08e-05	273	232	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.03	0	0	0	273
This study	1	155.7	72.5	sr16g2-LP-DIR-AF	2.32e-05	273	233	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.04	0	0	0	273
This study	1	158	72.6	sr16g2-LP-DIR-AF	1.54e-05	273	234	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.06	0	0	0	273
This study	1	157.8	72.2	sr16g2-LP-DIR-AF	1.22e-05	273	235	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.08	0	0	0	273
This study	1	158.4	72.4	sr16g2-LP-DIR-AF	1.05e-05	273	236	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.1	0	0	0	273
This study	1	158.5	72.3	sr16g2-LP-DIR-AF	9.48e-06	273	237	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.12	0	0	0	273
This study	1	158.7	72.4	sr16g2-LP-DIR-AF	8.57e-06	273	238	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.14	0	0	0	273
This study	1	160.7	72.4	sr16g2-LP-DIR-AF	7.67e-06	273	239	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.16	0	0	0	273
This study	1	159.6	72.4	sr16g2-LP-DIR-AF	6.84e-06	273	240	LT-AF-Z:LP-DIR-AF	g	sr16g2	u	0.18	0	0	0	273
This study	1	347.6	57.2	sr19a3-LP-DIR-AF	7.31e-05	273	241	LT-NO:LP-DIR-AF	g	sr19a3	u	0	0	0	0	273
This study	1.3	355.2	35.7	sr19a3-LP-DIR-AF	4.18e-05	273	242	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.01	0	0	0	273
This study	1.8	357.4	-10.1	sr19a3-LP-DIR-AF	2.47e-05	273	243	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.02	0	0	0	273
This study	1.2	1.3	-22.1	sr19a3-LP-DIR-AF	2.09e-05	273	244	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.03	0	0	0	273
This study	1	0.7	-26.1	sr19a3-LP-DIR-AF	1.83e-05	273	245	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.04	0	0	0	273
This study	1	3	-28.4	sr19a3-LP-DIR-AF	1.55e-05	273	246	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.06	0	0	0	273
This study	1	3.8	-29.2	sr19a3-LP-DIR-AF	1.37e-05	273	247	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.08	0	0	0	273
This study	1	358.4	-29.5	sr19a3-LP-DIR-AF	1.22e-05	273	248	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.1	0	0	0	273
This study	1	3.7	-29.6	sr19a3-LP-DIR-AF	1.09e-05	273	249	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.12	0	0	0	273
This study	1	1.4	-29.7	sr19a3-LP-DIR-AF	9.46e-06	273	250	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.14	0	0	0	273
This study	1	6.4	-29.7	sr19a3-LP-DIR-AF	8.13e-06	273	251	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.16	0	0	0	273
This study	1	7.7	-29.5	sr19a3-LP-DIR-AF	7.12e-06	273	252	LT-AF-Z:LP-DIR-AF	g	sr19a3	u	0.18	0	0	0	273
This study	0.8	347.8	-2.4	sr19b3-LP-DIR-AF	0.000105	273	253	LT-NO:LP-DIR-AF	g	sr19b3	u	0	0	0	0	273
This study	0.6	347.3	-23.8	sr19b3-LP-DIR-AF	0.000108	273	254	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.01	0	0	0	273
This study	0.5	351.8	-34	sr19b3-LP-DIR-AF	0.000108	273	255	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.02	0	0	0	273
This study	0.5	348.3	-35.7	sr19b3-LP-DIR-AF	0.000104	273	256	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.03	0	0	0	273
This study	1	350.8	-36.4	sr19b3-LP-DIR-AF	9.63e-05	273	257	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.04	0	0	0	273
This study	1	348.8	-36.8	sr19b3-LP-DIR-AF	7.8e-05	273	258	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.06	0	0	0	273
This study	1	350.1	-36.7	sr19b3-LP-DIR-AF	5.54e-05	273	259	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.08	0	0	0	273
This study	0.5	351.1	-39.6	sr19b3-LP-DIR-AF	3.81e-05	273	260	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.1	0	0	0	273
This study	1	354.1	-37	sr19b3-LP-DIR-AF	2.76e-05	273	261	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.12	0	0	0	273
This study	1	351.3	-36.5	sr19b3-LP-DIR-AF	2.03e-05	273	262	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.14	0	0	0	273
This study	1	350.2	-36.4	sr19b3-LP-DIR-AF	1.61e-05	273	263	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.16	0	0	0	273
This study	1	351	-35.8	sr19b3-LP-DIR-AF	1.27e-05	273	264	LT-AF-Z:LP-DIR-AF	g	sr19b3	u	0.18	0	0	0	273
This study	1.5	358.1	-11.4	sr19h2-LP-DIR-AF	0.000103	273	265	LT-NO:LP-DIR-AF	g	sr19h2	u	0	0	0	0	273
This study	1	3.7	-21.6	sr19h2-LP-DIR-AF	0.000111	273	266	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.01	0	0	0	273
This study	1.5	358.8	-22.8	sr19h2-LP-DIR-AF	9.83e-05	273	267	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.02	0	0	0	273
This study	1	360	-23.4	sr19h2-LP-DIR-AF	7.34e-05	273	268	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.03	0	0	0	273
This study	1	1.1	-23.5	sr19h2-LP-DIR-AF	5.29e-05	273	269	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.04	0	0	0	273
This study	1	0.1	-23.9	sr19h2-LP-DIR-AF	3.46e-05	273	270	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.06	0	0	0	273
This study	1	1.6	-23.6	sr19h2-LP-DIR-AF	2.53e-05	273	271	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.08	0	0	0	273
This study	1	0.3	-23.8	sr19h2-LP-DIR-AF	1.86e-05	273	272	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.1	0	0	0	273
This study	1	2.1	-23.4	sr19h2-LP-DIR-AF	1.49e-05	273	273	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.12	0	0	0	273
This study	1	2.7	-22.9	sr19h2-LP-DIR-AF	1.17e-05	273	274	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.14	0	0	0	273
This study	1	0.7	-22.8	sr19h2-LP-DIR-AF	9.21e-06	273	275	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.16	0	0	0	273
This study	1	0.5	-23	sr19h2-LP-DIR-AF	7.71e-06	273	276	LT-AF-Z:LP-DIR-AF	g	sr19h2	u	0.18	0	0	0	273
This study	1.6	202.2	10.3	sr20d2-LP-DIR-AF	7.77e-05	273	277	LT-NO:LP-DIR-AF	g	sr20d2	u	0	0	0	0	273
This study	1.7	203.2	10	sr20d2-LP-DIR-AF	7.13e-05	273	278	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.01	0	0	0	273
This study	1.4	202.4	10	sr20d2-LP-DIR-AF	6.2e-05	273	279	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.02	0	0	0	273
This study	1.7	202.2	9.9	sr20d2-LP-DIR-AF	5.53e-05	273	280	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.03	0	0	0	273
This study	1	202.8	9.7	sr20d2-LP-DIR-AF	4.99e-05	273	281	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.04	0	0	0	273
This study	1	201.7	9.8	sr20d2-LP-DIR-AF	4.23e-05	273	282	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.06	0	0	0	273
This study	1	203.7	9.7	sr20d2-LP-DIR-AF	3.56e-05	273	283	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.08	0	0	0	273
This study	1	203.6	9.7	sr20d2-LP-DIR-AF	2.97e-05	273	284	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.1	0	0	0	273
This study	1	203	9.4	sr20d2-LP-DIR-AF	2.45e-05	273	285	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.12	0	0	0	273
This study	1	201.3	9.5	sr20d2-LP-DIR-AF	1.95e-05	273	286	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.14	0	0	0	273
This study	1	204.1	9.4	sr20d2-LP-DIR-AF	1.57e-05	273	287	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.16	0	0	0	273
This study	1	203.4	9.4	sr20d2-LP-DIR-AF	1.23e-05	273	288	LT-AF-Z:LP-DIR-AF	g	sr20d2	u	0.18	0	0	0	273
This study	1	209.3	-28.6	sr20e1-LP-DIR-AF	5.56e-05	273	289	LT-NO:LP-DIR-AF	g	sr20e1	u	0	0	0	0	273
This study	1.7	208	-30.6	sr20e1-LP-DIR-AF	5e-05	273	290	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.01	0	0	0	273
This study	1	208.5	-31	sr20e1-LP-DIR-AF	4.07e-05	273	291	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.02	0	0	0	273
This study	1	209.2	-31.1	sr20e1-LP-DIR-AF	3.27e-05	273	292	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.03	0	0	0	273
This study	1	208.3	-31.3	sr20e1-LP-DIR-AF	2.72e-05	273	293	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.04	0	0	0	273
This study	1	208.8	-30.8	sr20e1-LP-DIR-AF	2.18e-05	273	294	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.06	0	0	0	273
This study	1	208.4	-30.7	sr20e1-LP-DIR-AF	1.87e-05	273	295	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.08	0	0	0	273
This study	1	209	-30.6	sr20e1-LP-DIR-AF	1.64e-05	273	296	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.1	0	0	0	273
This study	1	209.7	-30.5	sr20e1-LP-DIR-AF	1.45e-05	273	297	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.12	0	0	0	273
This study	1	209.6	-29.9	sr20e1-LP-DIR-AF	1.27e-05	273	298	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.14	0	0	0	273
This study	1	208.8	-30.2	sr20e1-LP-DIR-AF	1.09e-05	273	299	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.16	0	0	0	273
This study	1	208.9	-30.1	sr20e1-LP-DIR-AF	9.15e-06	273	300	LT-AF-Z:LP-DIR-AF	g	sr20e1	u	0.18	0	0	0	273
This study	0.6	236.9	15.4	sr20i1-LP-DIR-AF	5.38e-05	273	301	LT-NO:LP-DIR-AF	g	sr20i1	u	0	0	0	0	273
This study	0.4	238.6	13.7	sr20i1-LP-DIR-AF	4.75e-05	273	302	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.01	0	0	0	273
This study	1.5	237.9	13.6	sr20i1-LP-DIR-AF	3.94e-05	273	303	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.02	0	0	0	273
This study	1.2	238.8	13.3	sr20i1-LP-DIR-AF	2.96e-05	273	304	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.03	0	0	0	273
This study	1	238.2	13.3	sr20i1-LP-DIR-AF	2.07e-05	273	305	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.04	0	0	0	273
This study	1	238.5	13.1	sr20i1-LP-DIR-AF	1.24e-05	273	306	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.06	0	0	0	273
This study	1	239.1	12.9	sr20i1-LP-DIR-AF	9.03e-06	273	307	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.08	0	0	0	273
This study	1.5	238	14.3	sr20i1-LP-DIR-AF	7.31e-06	273	308	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.1	0	0	0	273
This study	1	238.9	12.8	sr20i1-LP-DIR-AF	6.19e-06	273	309	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.12	0	0	0	273
This study	1	236.8	13.1	sr20i1-LP-DIR-AF	5.36e-06	273	310	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.14	0	0	0	273
This study	1	238.7	12.5	sr20i1-LP-DIR-AF	4.75e-06	273	311	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.16	0	0	0	273
This study	1	238.6	12.7	sr20i1-LP-DIR-AF	4.24e-06	273	312	LT-AF-Z:LP-DIR-AF	g	sr20i1	u	0.18	0	0	0	273
This study	2	17.7	-25.7	sr21d1-LP-DIR-AF	3.57e-05	273	313	LT-NO:LP-DIR-AF	g	sr21d1	u	0	0	0	0	273
This study	2	16.5	-25.7	sr21d1-LP-DIR-AF	3.5e-05	273	314	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.01	0	0	0	273
This study	1.9	16.3	-25.6	sr21d1-LP-DIR-AF	3.05e-05	273	315	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.02	0	0	0	273
This study	1.5	18.2	-25.4	sr21d1-LP-DIR-AF	2.59e-05	273	316	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.03	0	0	0	273
This study	1	17.3	-26.3	sr21d1-LP-DIR-AF	2.27e-05	273	317	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.04	0	0	0	273
This study	1	18	-25.3	sr21d1-LP-DIR-AF	1.8e-05	273	318	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.06	0	0	0	273
This study	1	18	-26	sr21d1-LP-DIR-AF	1.52e-05	273	319	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.08	0	0	0	273
This study	1	18.4	-25.8	sr21d1-LP-DIR-AF	1.3e-05	273	320	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.1	0	0	0	273
This study	1	18.6	-25.6	sr21d1-LP-DIR-AF	1.13e-05	273	321	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.12	0	0	0	273
This study	1	19.5	-26.5	sr21d1-LP-DIR-AF	9.92e-06	273	322	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.14	0	0	0	273
This study	1	19.2	-26.4	sr21d1-LP-DIR-AF	8.74e-06	273	323	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.16	0	0	0	273
This study	1	19.2	-25.9	sr21d1-LP-DIR-AF	7.82e-06	273	324	LT-AF-Z:LP-DIR-AF	g	sr21d1	u	0.18	0	0	0	273
This study	0.9	177.8	57.4	sr22b2-LP-DIR-AF	3.02e-05	273	325	LT-NO:LP-DIR-AF	g	sr22b2	u	0	0	0	0	273
This study	1	232.4	-0.9	sr22b2-LP-DIR-AF	1.49e-05	273	326	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.01	0	0	0	273
This study	1	239.6	-9.1	sr22b2-LP-DIR-AF	1.13e-05	273	327	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.02	0	0	0	273
This study	1.3	241.7	-10.8	sr22b2-LP-DIR-AF	8.46e-06	273	328	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.03	0	0	0	273
This study	1	242.3	-11.9	sr22b2-LP-DIR-AF	6.63e-06	273	329	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.04	0	0	0	273
This study	1	243.2	-11.5	sr22b2-LP-DIR-AF	4.68e-06	273	330	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.06	0	0	0	273
This study	1	244	-12.2	sr22b2-LP-DIR-AF	3.58e-06	273	331	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.08	0	0	0	273
This study	1	244.4	-13.9	sr22b2-LP-DIR-AF	2.91e-06	273	332	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.1	0	0	0	273
This study	1	244	-12.1	sr22b2-LP-DIR-AF	2.3e-06	273	333	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.12	0	0	0	273
This study	1	244.4	-12.3	sr22b2-LP-DIR-AF	1.87e-06	273	334	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.14	0	0	0	273
This study	1	244.9	-12.8	sr22b2-LP-DIR-AF	1.54e-06	273	335	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.16	0	0	0	273
This study	1	244.1	-12.6	sr22b2-LP-DIR-AF	1.3e-06	273	336	LT-AF-Z:LP-DIR-AF	g	sr22b2	u	0.18	0	0	0	273
This study	1	225.3	-16.1	sr22d3-LP-DIR-AF	1.35e-05	273	337	LT-NO:LP-DIR-AF	g	sr22d3	u	0	0	0	0	273
This study	1.8	231.4	-17	sr22d3-LP-DIR-AF	7.08e-06	273	338	LT-AF-Z:LP-DIR-AF	g	sr22d3	u	0.02	0	0	0	273
This study	1.1	233.3	-15.7	sr22d3-LP-DIR-AF	6.23e-06	273	339	LT-AF-Z:LP-DIR-AF	g	sr22d3	u	0.03	0	0	0	273
